,obs_id,obs_name,valid_time_gmt,expire_time_gmt,day_ind,temp,dewPt,rh,wdir_cardinal,gust,wspd,pressure,precip_hrly,wx_phrase,location_id,record_start_date,start_day,start_month,start_year,start_isoweekday,start_hour_gmt,start_minute_gmt,record_end_date,end_hour_gmt,end_minute_gmt
38,KEUG,Eugene,1641156840,1641164040,D,48.0,31.0,52.0,S,33.0,23.0,29.5,0.0,Mostly Cloudy / Windy,EUG,2022-01-02 20:54:00,2,1,2022,6,20,54,2022-01-02 22:54:00,22,54
39,KEUG,Eugene,1641160440,1641167640,D,49.0,31.0,50.0,S,35.0,22.0,29.47,0.0,Mostly Cloudy / Windy,EUG,2022-01-02 21:54:00,2,1,2022,6,21,54,2022-01-02 23:54:00,23,54
40,KEUG,Eugene,1641164040,1641171240,D,50.0,31.0,48.0,S,,20.0,29.46,0.0,Mostly Cloudy,EUG,2022-01-02 22:54:00,2,1,2022,6,22,54,2022-01-03 00:54:00,0,54
41,KEUG,Eugene,1641167640,1641174840,D,50.0,32.0,50.0,S,25.0,20.0,29.42,0.0,Mostly Cloudy,EUG,2022-01-02 23:54:00,2,1,2022,6,23,54,2022-01-03 01:54:00,1,54
42,KEUG,Eugene,1641171240,1641178440,N,49.0,32.0,52.0,S,25.0,18.0,29.39,0.0,Mostly Cloudy,EUG,2022-01-03 00:54:00,3,1,2022,0,0,54,2022-01-03 02:54:00,2,54
43,KEUG,Eugene,1641174840,1641182040,N,49.0,33.0,54.0,S,31.0,22.0,29.34,0.0,Cloudy / Windy,EUG,2022-01-03 01:54:00,3,1,2022,0,1,54,2022-01-03 03:54:00,3,54
44,KEUG,Eugene,1641178440,1641185640,N,50.0,34.0,54.0,S,35.0,24.0,29.31,0.0,Mostly Cloudy / Windy,EUG,2022-01-03 02:54:00,3,1,2022,0,2,54,2022-01-03 04:54:00,4,54
45,KEUG,Eugene,1641182040,1641189240,N,50.0,34.0,54.0,S,39.0,25.0,29.29,0.0,Cloudy / Windy,EUG,2022-01-03 03:54:00,3,1,2022,0,3,54,2022-01-03 05:54:00,5,54
46,KEUG,Eugene,1641185640,1641192840,N,50.0,35.0,57.0,S,41.0,26.0,29.26,0.0,Cloudy / Windy,EUG,2022-01-03 04:54:00,3,1,2022,0,4,54,2022-01-03 06:54:00,6,54
47,KEUG,Eugene,1641189240,1641196440,N,50.0,35.0,57.0,S,45.0,32.0,29.24,0.0,Light Rain / Windy,EUG,2022-01-03 05:54:00,3,1,2022,0,5,54,2022-01-03 07:54:00,7,54
48,KEUG,Eugene,1641192840,1641200040,N,49.0,37.0,64.0,S,40.0,30.0,29.22,0.0,Cloudy / Windy,EUG,2022-01-03 06:54:00,3,1,2022,0,6,54,2022-01-03 08:54:00,8,54
49,KEUG,Eugene,1641196440,1641203640,N,48.0,38.0,68.0,S,35.0,24.0,29.2,0.0,Light Rain / Windy,EUG,2022-01-03 07:54:00,3,1,2022,0,7,54,2022-01-03 09:54:00,9,54
50,KEUG,Eugene,1641200040,1641207240,N,48.0,39.0,71.0,S,36.0,28.0,29.17,0.0,Cloudy / Windy,EUG,2022-01-03 08:54:00,3,1,2022,0,8,54,2022-01-03 10:54:00,10,54
51,KEUG,Eugene,1641203640,1641210840,N,47.0,40.0,77.0,S,35.0,23.0,29.15,0.01,Light Rain / Windy,EUG,2022-01-03 09:54:00,3,1,2022,0,9,54,2022-01-03 11:54:00,11,54
52,KEUG,Eugene,1641207240,1641214440,N,47.0,42.0,83.0,S,,18.0,29.14,0.04,Light Rain,EUG,2022-01-03 10:54:00,3,1,2022,0,10,54,2022-01-03 12:54:00,12,54
53,KEUG,Eugene,1641210840,1641218040,N,48.0,43.0,83.0,SSW,,14.0,29.13,0.04,Light Rain,EUG,2022-01-03 11:54:00,3,1,2022,0,11,54,2022-01-03 13:54:00,13,54
54,KEUG,Eugene,1641211500,1641218700,N,47.0,44.0,90.0,SSW,,15.0,29.14,0.02,Rain,EUG,2022-01-03 12:05:00,3,1,2022,0,12,5,2022-01-03 14:05:00,14,5
55,KEUG,Eugene,1641214020,1641221220,N,47.0,44.0,90.0,W,,9.0,29.18,0.17,Heavy Rain,EUG,2022-01-03 12:47:00,3,1,2022,0,12,47,2022-01-03 14:47:00,14,47
56,KEUG,Eugene,1641214440,1641221640,N,47.0,44.0,90.0,SSW,20.0,12.0,29.16,0.26,Rain,EUG,2022-01-03 12:54:00,3,1,2022,0,12,54,2022-01-03 14:54:00,14,54
57,KEUG,Eugene,1641214980,1641222180,N,47.0,44.0,90.0,SSW,39.0,21.0,29.17,0.04,Rain / Windy,EUG,2022-01-03 13:03:00,3,1,2022,0,13,3,2022-01-03 15:03:00,15,3
58,KEUG,Eugene,1641215460,1641222660,N,49.0,44.0,83.0,SSW,49.0,31.0,29.17,0.07,Rain / Windy,EUG,2022-01-03 13:11:00,3,1,2022,0,13,11,2022-01-03 15:11:00,15,11
59,KEUG,Eugene,1641218040,1641225240,N,48.0,44.0,86.0,SSW,31.0,22.0,29.15,0.16,Rain / Windy,EUG,2022-01-03 13:54:00,3,1,2022,0,13,54,2022-01-03 15:54:00,15,54
60,KEUG,Eugene,1641218760,1641225960,N,46.0,42.0,86.0,W,38.0,29.0,29.2,0.03,Rain / Windy,EUG,2022-01-03 14:06:00,3,1,2022,0,14,6,2022-01-03 16:06:00,16,6
61,KEUG,Eugene,1641221640,1641228840,N,43.0,39.0,86.0,SW,,14.0,29.19,0.26,Rain,EUG,2022-01-03 14:54:00,3,1,2022,0,14,54,2022-01-03 16:54:00,16,54
62,KEUG,Eugene,1641224100,1641231300,D,43.0,40.0,89.0,SW,,6.0,29.2,0.14,Light Rain,EUG,2022-01-03 15:35:00,3,1,2022,0,15,35,2022-01-03 17:35:00,17,35
63,KEUG,Eugene,1641225240,1641232440,D,43.0,40.0,89.0,WSW,,6.0,29.2,0.21,Rain,EUG,2022-01-03 15:54:00,3,1,2022,0,15,54,2022-01-03 17:54:00,17,54
64,KEUG,Eugene,1641228840,1641236040,D,43.0,40.0,89.0,S,,14.0,29.22,0.14,Light Rain,EUG,2022-01-03 16:54:00,3,1,2022,0,16,54,2022-01-03 18:54:00,18,54
65,KEUG,Eugene,1641232440,1641239640,D,43.0,40.0,89.0,SSW,,14.0,29.25,0.1,Rain,EUG,2022-01-03 17:54:00,3,1,2022,0,17,54,2022-01-03 19:54:00,19,54
66,KEUG,Eugene,1641236040,1641243240,D,43.0,40.0,89.0,SSW,,9.0,29.27,0.12,Rain,EUG,2022-01-03 18:54:00,3,1,2022,0,18,54,2022-01-03 20:54:00,20,54
67,KEUG,Eugene,1641239640,1641246840,D,43.0,40.0,89.0,S,,9.0,29.24,0.07,Light Rain,EUG,2022-01-03 19:54:00,3,1,2022,0,19,54,2022-01-03 21:54:00,21,54
68,KEUG,Eugene,1641243240,1641250440,D,42.0,38.0,85.0,SSW,,10.0,29.25,0.12,Rain,EUG,2022-01-03 20:54:00,3,1,2022,0,20,54,2022-01-03 22:54:00,22,54
69,KEUG,Eugene,1641246840,1641254040,D,41.0,37.0,86.0,SSW,,8.0,29.26,0.12,Rain,EUG,2022-01-03 21:54:00,3,1,2022,0,21,54,2022-01-03 23:54:00,23,54
70,KEUG,Eugene,1641250440,1641257640,D,40.0,37.0,89.0,S,,10.0,29.27,0.11,Light Rain,EUG,2022-01-03 22:54:00,3,1,2022,0,22,54,2022-01-04 00:54:00,0,54
71,KEUG,Eugene,1641253560,1641260760,D,39.0,37.0,93.0,NW,,5.0,29.3,0.03,Heavy Rain,EUG,2022-01-03 23:46:00,3,1,2022,0,23,46,2022-01-04 01:46:00,1,46
72,KEUG,Eugene,1641253860,1641261060,D,39.0,37.0,93.0,CALM,,0.0,29.29,0.06,Rain,EUG,2022-01-03 23:51:00,3,1,2022,0,23,51,2022-01-04 01:51:00,1,51
73,KEUG,Eugene,1641254040,1641261240,D,39.0,37.0,93.0,CALM,,0.0,29.29,0.07,Light Rain,EUG,2022-01-03 23:54:00,3,1,2022,0,23,54,2022-01-04 01:54:00,1,54
74,KEUG,Eugene,1641254760,1641261960,D,39.0,37.0,93.0,ENE,,3.0,29.28,0.0,Cloudy,EUG,2022-01-04 00:06:00,4,1,2022,1,0,6,2022-01-04 02:06:00,2,6
75,KEUG,Eugene,1641257640,1641264840,N,39.0,37.0,93.0,ESE,,7.0,29.31,0.01,Light Rain,EUG,2022-01-04 00:54:00,4,1,2022,1,0,54,2022-01-04 02:54:00,2,54
76,KEUG,Eugene,1641259800,1641267000,N,40.0,37.0,89.0,S,,7.0,29.32,0.04,Light Rain,EUG,2022-01-04 01:30:00,4,1,2022,1,1,30,2022-01-04 03:30:00,3,30
77,KEUG,Eugene,1641261240,1641268440,N,40.0,38.0,93.0,SE,,3.0,29.32,0.05,Light Rain,EUG,2022-01-04 01:54:00,4,1,2022,1,1,54,2022-01-04 03:54:00,3,54
78,KEUG,Eugene,1641261660,1641268860,N,40.0,38.0,93.0,SE,,3.0,29.33,0.0,Light Rain,EUG,2022-01-04 02:01:00,4,1,2022,1,2,1,2022-01-04 04:01:00,4,1
79,KEUG,Eugene,1641264840,1641272040,N,40.0,37.0,89.0,S,,5.0,29.36,0.15,Light Rain,EUG,2022-01-04 02:54:00,4,1,2022,1,2,54,2022-01-04 04:54:00,4,54
80,KEUG,Eugene,1641267780,1641274980,N,39.0,37.0,93.0,SSW,,7.0,29.4,0.07,Light Rain,EUG,2022-01-04 03:43:00,4,1,2022,1,3,43,2022-01-04 05:43:00,5,43
81,KEUG,Eugene,1641268440,1641275640,N,39.0,36.0,89.0,S,,8.0,29.4,0.08,Light Rain,EUG,2022-01-04 03:54:00,4,1,2022,1,3,54,2022-01-04 05:54:00,5,54
82,KEUG,Eugene,1641272040,1641279240,N,40.0,36.0,86.0,SSE,,7.0,29.42,0.0,Cloudy,EUG,2022-01-04 04:54:00,4,1,2022,1,4,54,2022-01-04 06:54:00,6,54
83,KEUG,Eugene,1641275640,1641282840,N,40.0,36.0,86.0,S,,9.0,29.46,0.0,Cloudy,EUG,2022-01-04 05:54:00,4,1,2022,1,5,54,2022-01-04 07:54:00,7,54
84,KEUG,Eugene,1641279240,1641286440,N,39.0,36.0,89.0,S,,12.0,29.5,0.0,Mostly Cloudy,EUG,2022-01-04 06:54:00,4,1,2022,1,6,54,2022-01-04 08:54:00,8,54
85,KEUG,Eugene,1641282840,1641290040,N,39.0,35.0,86.0,S,,12.0,29.54,0.0,Fair,EUG,2022-01-04 07:54:00,4,1,2022,1,7,54,2022-01-04 09:54:00,9,54
86,KEUG,Eugene,1641283980,1641291180,N,39.0,36.0,89.0,S,,8.0,29.55,0.0,Mostly Cloudy,EUG,2022-01-04 08:13:00,4,1,2022,1,8,13,2022-01-04 10:13:00,10,13
87,KEUG,Eugene,1641284820,1641292020,N,39.0,36.0,89.0,SSE,,7.0,29.56,0.0,Cloudy,EUG,2022-01-04 08:27:00,4,1,2022,1,8,27,2022-01-04 10:27:00,10,27
88,KEUG,Eugene,1641285360,1641292560,N,40.0,36.0,86.0,SSE,,7.0,29.56,0.0,Cloudy,EUG,2022-01-04 08:36:00,4,1,2022,1,8,36,2022-01-04 10:36:00,10,36
89,KEUG,Eugene,1641286440,1641293640,N,40.0,36.0,86.0,S,,5.0,29.57,0.01,Light Rain,EUG,2022-01-04 08:54:00,4,1,2022,1,8,54,2022-01-04 10:54:00,10,54
90,KEUG,Eugene,1641289440,1641296640,N,40.0,36.0,86.0,SSE,,9.0,29.6,0.0,Cloudy,EUG,2022-01-04 09:44:00,4,1,2022,1,9,44,2022-01-04 11:44:00,11,44
91,KEUG,Eugene,1641290040,1641297240,N,40.0,36.0,86.0,SSE,,9.0,29.61,0.0,Cloudy,EUG,2022-01-04 09:54:00,4,1,2022,1,9,54,2022-01-04 11:54:00,11,54
92,KEUG,Eugene,1641291240,1641298440,N,40.0,37.0,89.0,SSE,,8.0,29.62,0.02,Cloudy,EUG,2022-01-04 10:14:00,4,1,2022,1,10,14,2022-01-04 12:14:00,12,14
93,KEUG,Eugene,1641291660,1641298860,N,41.0,37.0,86.0,SSE,,7.0,29.62,0.02,Cloudy,EUG,2022-01-04 10:21:00,4,1,2022,1,10,21,2022-01-04 12:21:00,12,21
94,KEUG,Eugene,1641293640,1641300840,N,40.0,37.0,89.0,SSE,,10.0,29.64,0.02,Mostly Cloudy,EUG,2022-01-04 10:54:00,4,1,2022,1,10,54,2022-01-04 12:54:00,12,54
95,KEUG,Eugene,1641294060,1641301260,N,40.0,37.0,89.0,SSE,,9.0,29.64,0.0,Partly Cloudy,EUG,2022-01-04 11:01:00,4,1,2022,1,11,1,2022-01-04 13:01:00,13,1
96,KEUG,Eugene,1641297240,1641304440,N,40.0,37.0,89.0,S,,9.0,29.66,0.0,Cloudy,EUG,2022-01-04 11:54:00,4,1,2022,1,11,54,2022-01-04 13:54:00,13,54
97,KEUG,Eugene,1641300600,1641307800,N,41.0,37.0,87.0,SSE,,10.0,29.66,0.0,Cloudy,EUG,2022-01-04 12:50:00,4,1,2022,1,12,50,2022-01-04 14:50:00,14,50
98,KEUG,Eugene,1641300840,1641308040,N,41.0,37.0,86.0,SSE,,9.0,29.66,0.0,Cloudy,EUG,2022-01-04 12:54:00,4,1,2022,1,12,54,2022-01-04 14:54:00,14,54
99,KEUG,Eugene,1641302040,1641309240,N,41.0,37.0,86.0,S,,10.0,29.66,0.0,Light Rain,EUG,2022-01-04 13:14:00,4,1,2022,1,13,14,2022-01-04 15:14:00,15,14
100,KEUG,Eugene,1641303720,1641310920,N,41.0,37.0,86.0,S,,15.0,29.67,0.01,Light Rain,EUG,2022-01-04 13:42:00,4,1,2022,1,13,42,2022-01-04 15:42:00,15,42
101,KEUG,Eugene,1641304440,1641311640,N,41.0,37.0,86.0,S,,14.0,29.67,0.01,Cloudy,EUG,2022-01-04 13:54:00,4,1,2022,1,13,54,2022-01-04 15:54:00,15,54
102,KEUG,Eugene,1641308040,1641315240,N,41.0,37.0,86.0,SSE,,13.0,29.69,0.02,Light Rain,EUG,2022-01-04 14:54:00,4,1,2022,1,14,54,2022-01-04 16:54:00,16,54
103,KEUG,Eugene,1641311640,1641318840,D,41.0,38.0,89.0,SSE,,12.0,29.69,0.01,Light Rain,EUG,2022-01-04 15:54:00,4,1,2022,1,15,54,2022-01-04 17:54:00,17,54
104,KEUG,Eugene,1641315240,1641322440,D,43.0,39.0,86.0,S,,8.0,29.7,0.02,Light Rain,EUG,2022-01-04 16:54:00,4,1,2022,1,16,54,2022-01-04 18:54:00,18,54
105,KEUG,Eugene,1641318840,1641326040,D,43.0,40.0,89.0,S,,9.0,29.71,0.0,Cloudy,EUG,2022-01-04 17:54:00,4,1,2022,1,17,54,2022-01-04 19:54:00,19,54
106,KEUG,Eugene,1641321780,1641328980,D,44.0,40.0,85.0,S,,14.0,29.71,0.04,Light Rain,EUG,2022-01-04 18:43:00,4,1,2022,1,18,43,2022-01-04 20:43:00,20,43
107,KEUG,Eugene,1641322440,1641329640,D,44.0,41.0,89.0,S,,17.0,29.71,0.05,Light Rain,EUG,2022-01-04 18:54:00,4,1,2022,1,18,54,2022-01-04 20:54:00,20,54
